allele_count,chi_pr_values,chrom,fisher_p_n_homo_geq,fisher_p_n_homo_leq,fisher_p_two_sided,fisher_pr_values,num_heterozygotes,num_homozygotes,pos
4,,314,0,0,0,0,4,0,8
9,,314,0,0,0,0,9,0,10
22,0.0,314,0,0,0,0,20,1,13
22,0.0,314,0,0,0,0,20,1,17
21,,314,0,0,0,0,21,0,18
2,,314,0,0,0,0,2,0,18
21,,314,0,0,0,0,21,0,19
2,,314,0,0,0,0,2,0,19
57,0.0,314,0,0,0,0,25,16,26
2,,315,0,0,0,0,2,0,7
25,0.0,315,0,0,0,0,15,5,22
2,,316,0,0,0,0,2,0,5
2,,316,0,0,0,0,2,0,11
2,,316,0,0,0,0,2,0,20
46,0.0,317,0,0,0,0,20,13,8
2,,317,0,0,0,0,2,0,19
2,,317,0,0,0,0,2,0,26
47,0.0,318,0,0,0,0,29,9,11
47,0.0,318,0,0,0,0,29,9,13
53,0.0,318,0,0,0,0,29,12,13
47,0.0,318,0,0,0,0,29,9,15
18,0.0,319,0,0,0,0,16,1,10
10,0.0,319,0,0,0,0,8,1,13
15,0.0,319,0,0,0,0,13,1,15
9,,319,0,0,0,0,9,0,16
38,0.0,319,0,0,0,0,28,5,17
26,0.0,319,0,0,0,0,18,4,17
38,0.0,319,0,0,0,0,28,5,26
94,,320,0,0,0,0,6,44,16
55,0.0,321,0,0,0,0,23,16,1
18,0.0,321,0,0,0,0,12,3,1
7,,321,0,0,0,0,7,0,8
5,,321,0,0,0,0,5,0,15
2,,321,0,0,0,0,2,0,23
2,,322,0,0,0,0,2,0,4
3,,322,0,0,0,0,3,0,15
9,,322,0,0,0,0,9,0,18
4,,322,0,0,0,0,4,0,23
16,0.0,323,0,0,0,0,12,2,8
95,,323,0,0,0,0,5,45,11
16,0.0,323,0,0,0,0,12,2,16
5,,323,0,0,0,0,5,0,24
5,,324,0,0,0,0,5,0,6
30,0.0,324,0,0,0,0,24,3,11
4,,324,0,0,0,0,4,0,11
81,0.0,324,0,0,0,0,15,33,22
4,0.0,325,0,0,0,0,2,1,8
2,,325,0,0,0,0,2,0,16
40,0.0,325,0,0,0,0,30,5,20
13,0.0,325,0,0,0,0,11,1,20
35,0.0,326,0,0,0,0,21,7,15
4,,326,0,0,0,0,4,0,22
2,,326,0,0,0,0,2,0,25
3,,327,0,0,0,0,3,0,3
25,0.0,327,0,0,0,0,17,4,4
25,0.0,327,0,0,0,0,17,4,11
75,0.0,327,0,0,0,0,17,29,16
7,,328,0,0,0,0,7,0,4
93,,328,0,0,0,0,7,43,6
2,,328,0,0,0,0,2,0,11
3,,328,0,0,0,0,3,0,12
3,,328,0,0,0,0,3,0,14
3,,328,0,0,0,0,3,0,23
3,,329,0,0,0,0,3,0,17
12,,329,0,0,0,0,12,0,23
24,0.0,330,0,0,0,0,16,4,14
24,0.0,330,0,0,0,0,16,4,18
3,,330,0,0,0,0,3,0,22
38,0.0,331,0,0,0,0,24,7,3
62,0.0,331,0,0,0,0,24,19,8
38,0.0,331,0,0,0,0,24,7,15
38,0.0,331,0,0,0,0,24,7,16
49,0.0,331,0,0,0,0,25,12,21
16,0.0,331,0,0,0,0,10,3,22
24,0.0,331,0,0,0,0,16,4,25
37,0.0,332,0,0,0,0,25,6,9
9,0.0,332,0,0,0,0,7,1,13
40,0.0,334,0,0,0,0,24,8,2
8,,334,0,0,0,0,8,0,4
2,,334,0,0,0,0,2,0,7
7,0.0,334,0,0,0,0,5,1,19
16,0.0,334,0,0,0,0,12,2,24
2,,334,0,0,0,0,2,0,24
8,0.0,335,0,0,0,0,6,1,7
25,0.0,335,0,0,0,0,21,2,10
4,0.0,335,0,0,0,0,2,1,14
3,,335,0,0,0,0,3,0,18
3,,335,0,0,0,0,3,0,18
51,0.0,335,0,0,0,0,27,12,19
44,0.0,335,0,0,0,0,30,7,21
29,0.0,336,0,0,0,0,21,4,5
24,0.0,336,0,0,0,0,18,3,18
3,,336,0,0,0,0,3,0,19
41,0.0,336,0,0,0,0,23,9,23
11,0.0,337,0,0,0,0,9,1,7
29,0.0,337,0,0,0,0,23,3,7
3,,337,0,0,0,0,3,0,16
18,0.0,337,0,0,0,0,16,1,20
2,,338,0,0,0,0,2,0,2
29,0.0,338,0,0,0,0,21,4,4
29,0.0,338,0,0,0,0,21,4,8
6,,338,0,0,0,0,6,0,18
3,,338,0,0,0,0,3,0,26
29,0.0,339,0,0,0,0,23,3,10
26,0.0,339,0,0,0,0,20,3,15
29,0.0,339,0,0,0,0,23,3,16
25,0.0,340,0,0,0,0,15,5,6
31,0.0,340,0,0,0,0,17,7,7
11,0.0,340,0,0,0,0,9,1,13
4,,340,0,0,0,0,4,0,16
11,0.0,340,0,0,0,0,9,1,19
2,,340,0,0,0,0,2,0,21
10,0.0,341,0,0,0,0,8,1,15
4,,341,0,0,0,0,4,0,25
15,0.0,342,0,0,0,0,13,1,2
35,0.0,342,0,0,0,0,23,6,4
27,0.0,342,0,0,0,0,25,1,7
4,,342,0,0,0,0,4,0,8
35,0.0,342,0,0,0,0,23,6,12
3,,342,0,0,0,0,3,0,12
82,0.0,343,0,0,0,0,16,33,6
18,0.0,343,0,0,0,0,16,1,15
18,0.0,343,0,0,0,0,16,1,20
4,,344,0,0,0,0,4,0,7
4,,344,0,0,0,0,4,0,12
87,0.0,344,0,0,0,0,9,39,22
8,,345,0,0,0,0,8,0,5
36,0.0,345,0,0,0,0,24,6,25
66,0.0,346,0,0,0,0,26,20,7
27,0.0,346,0,0,0,0,21,3,12
25,0.0,346,0,0,0,0,19,3,16
66,0.0,346,0,0,0,0,26,20,21
7,0.0,348,0,0,0,0,5,1,7
14,0.0,348,0,0,0,0,12,1,8
3,,348,0,0,0,0,3,0,8
2,,348,0,0,0,0,2,0,11
6,,348,0,0,0,0,6,0,24
5,,349,0,0,0,0,5,0,12
41,0.0,349,0,0,0,0,23,9,21
7,,350,0,0,0,0,7,0,2
2,,350,0,0,0,0,2,0,7
5,,350,0,0,0,0,5,0,8
2,,350,0,0,0,0,2,0,16
2,,350,0,0,0,0,2,0,16
5,,350,0,0,0,0,5,0,24
9,0.0,350,0,0,0,0,7,1,26
27,0.0,351,0,0,0,0,21,3,19
73,0.0,351,0,0,0,0,21,26,21
19,,352,0,0,0,0,19,0,12
3,,352,0,0,0,0,3,0,13
4,,352,0,0,0,0,4,0,13
51,0.0,352,0,0,0,0,29,11,14
19,0.0,353,0,0,0,0,17,1,1
17,0.0,353,0,0,0,0,15,1,1
2,,353,0,0,0,0,2,0,7
16,0.0,353,0,0,0,0,12,2,8
16,0.0,353,0,0,0,0,12,2,10
16,0.0,353,0,0,0,0,12,2,13
3,,354,0,0,0,0,3,0,7
30,0.0,354,0,0,0,0,26,2,13
4,,354,0,0,0,0,4,0,14
6,,354,0,0,0,0,6,0,17
30,0.0,354,0,0,0,0,26,2,19
6,,354,0,0,0,0,6,0,21
9,,355,0,0,0,0,9,0,14
9,,355,0,0,0,0,9,0,15
6,,355,0,0,0,0,6,0,16
46,0.0,355,0,0,0,0,20,13,26
13,,356,0,0,0,0,13,0,6
35,0.0,356,0,0,0,0,25,5,7
14,0.0,356,0,0,0,0,12,1,22
35,0.0,356,0,0,0,0,25,5,24
23,0.0,357,0,0,0,0,17,3,3
4,,357,0,0,0,0,4,0,8
2,,357,0,0,0,0,2,0,15
15,0.0,358,0,0,0,0,13,1,3
6,,358,0,0,0,0,6,0,12
17,,358,0,0,0,0,17,0,14
57,0.0,358,0,0,0,0,31,13,16
5,,358,0,0,0,0,5,0,22
7,,359,0,0,0,0,7,0,14
4,,359,0,0,0,0,4,0,25
2,,360,0,0,0,0,2,0,24
11,,361,0,0,0,0,11,0,7
5,,361,0,0,0,0,5,0,10
21,0.0,361,0,0,0,0,15,3,14
11,,361,0,0,0,0,11,0,22
13,,361,0,0,0,0,13,0,26
38,0.0,362,0,0,0,0,24,7,1
36,0.0,362,0,0,0,0,26,5,6
36,0.0,362,0,0,0,0,26,5,9
64,0.0,362,0,0,0,0,26,19,20
36,0.0,362,0,0,0,0,26,5,21
24,0.0,362,0,0,0,0,20,2,23
16,,363,0,0,0,0,16,0,1
9,,363,0,0,0,0,9,0,5
11,,363,0,0,0,0,11,0,6
8,0.0,363,0,0,0,0,6,1,10
10,,363,0,0,0,0,10,0,12
92,0.0,363,0,0,0,0,6,43,20
34,0.0,364,0,0,0,0,20,7,9
34,0.0,364,0,0,0,0,30,2,18
14,0.0,365,0,0,0,0,12,1,3
99,,365,1,1,1,1,1,49,5
14,0.0,365,0,0,0,0,12,1,5
23,0.0,365,0,0,0,0,19,2,8
21,0.0,365,0,0,0,0,15,3,17
10,0.0,366,0,0,0,0,8,1,9
8,,366,0,0,0,0,8,0,12
2,,366,0,0,0,0,2,0,21
10,0.0,366,0,0,0,0,8,1,23
77,0.0,367,0,0,0,0,19,29,3
23,0.0,367,0,0,0,0,19,2,8
2,,367,0,0,0,0,2,0,18
23,0.0,367,0,0,0,0,19,2,19
2,,367,0,0,0,0,2,0,20
17,,368,0,0,0,0,17,0,4
62,0.0,368,0,0,0,0,20,21,15
17,,368,0,0,0,0,17,0,17
2,,368,0,0,0,0,2,0,17
6,,368,0,0,0,0,6,0,26
73,0.0,369,0,0,0,0,19,27,2
4,,369,0,0,0,0,4,0,6
73,0.0,369,0,0,0,0,19,27,20
26,0.0,370,0,0,0,0,20,3,2
4,,370,0,0,0,0,4,0,12
10,0.0,370,0,0,0,0,8,1,20
2,,371,0,0,0,0,2,0,1
76,0.0,371,0,0,0,0,18,29,7
2,,371,0,0,0,0,2,0,11
3,,371,0,0,0,0,3,0,17
7,,371,0,0,0,0,7,0,21
14,0.0,371,0,0,0,0,12,1,23
2,,372,0,0,0,0,2,0,9
13,0.0,372,0,0,0,0,11,1,16
85,,372,0,0,0,0,15,35,23
15,,372,0,0,0,0,15,0,23
27,0.0,373,0,0,0,0,23,2,1
2,,373,0,0,0,0,2,0,2
27,0.0,373,0,0,0,0,23,2,3
73,0.0,373,0,0,0,0,23,25,8
8,,373,0,0,0,0,8,0,12
7,,373,0,0,0,0,7,0,14
27,0.0,373,0,0,0,0,23,2,21
5,,374,0,0,0,0,5,0,12
14,0.0,374,0,0,0,0,12,1,19
3,,374,0,0,0,0,3,0,20
70,0.0,374,0,0,0,0,24,23,26
90,0.0,375,0,0,0,0,6,42,11
4,,375,0,0,0,0,4,0,11
10,0.0,375,0,0,0,0,6,2,14
28,0.0,375,0,0,0,0,18,5,16
4,,376,0,0,0,0,4,0,9
3,,376,0,0,0,0,3,0,26
4,,377,0,0,0,0,4,0,4
33,0.0,377,0,0,0,0,17,8,11
33,0.0,377,0,0,0,0,17,8,11
9,,377,0,0,0,0,9,0,11
2,,377,0,0,0,0,2,0,11
3,,377,0,0,0,0,3,0,16
2,,377,0,0,0,0,2,0,16
17,0.0,377,0,0,0,0,15,1,19
12,0.0,377,0,0,0,0,10,1,20
41,0.0,378,0,0,0,0,23,9,9
59,0.0,378,0,0,0,0,23,18,12
2,,379,0,0,0,0,2,0,1
23,0.0,379,0,0,0,0,21,1,4
2,,379,0,0,0,0,2,0,24
10,0.0,380,0,0,0,0,8,1,1
17,0.0,380,0,0,0,0,15,1,2
12,,380,0,0,0,0,12,0,2
2,,380,0,0,0,0,2,0,7
17,0.0,380,0,0,0,0,15,1,8
27,0.0,381,0,0,0,0,17,5,10
73,0.0,381,0,0,0,0,17,28,11
73,0.0,381,0,0,0,0,17,28,12
27,0.0,381,0,0,0,0,17,5,12
3,,381,0,0,0,0,3,0,17
73,0.0,381,0,0,0,0,17,28,21
73,0.0,381,0,0,0,0,17,28,24
27,0.0,381,0,0,0,0,17,5,24
52,0.0,382,0,0,0,0,24,14,1
44,0.0,382,0,0,0,0,26,9,3
2,,382,0,0,0,0,2,0,5
48,0.0,382,0,0,0,0,24,12,10
48,0.0,382,0,0,0,0,24,12,11
7,,382,0,0,0,0,7,0,18
24,0.0,382,0,0,0,0,18,3,22
63,0.0,382,0,0,0,0,25,19,23
15,0.0,382,0,0,0,0,13,1,24
90,,383,0,0,0,0,10,40,22
4,,383,0,0,0,0,4,0,25
90,,383,0,0,0,0,10,40,26
24,0.0,384,0,0,0,0,14,5,2
16,,384,0,0,0,0,16,0,8
13,,384,0,0,0,0,13,0,20
10,0.0,384,0,0,0,0,6,2,22
26,0.0,385,0,0,0,0,14,6,5
6,,385,0,0,0,0,6,0,8
25,0.0,385,0,0,0,0,13,6,11
12,0.0,386,0,0,0,0,10,1,5
26,0.0,386,0,0,0,0,22,2,10
2,,386,0,0,0,0,2,0,16
47,0.0,387,0,0,0,0,27,10,1
28,0.0,387,0,0,0,0,22,3,6
53,0.0,387,0,0,0,0,27,13,9
2,,387,0,0,0,0,2,0,10
53,0.0,387,0,0,0,0,27,13,11
5,,387,0,0,0,0,5,0,25
5,,388,0,0,0,0,5,0,2
51,0.0,388,0,0,0,0,21,15,7
2,,389,0,0,0,0,2,0,1
12,0.0,389,0,0,0,0,10,1,2
69,0.0,389,0,0,0,0,25,22,3
21,0.0,389,0,0,0,0,19,1,22
53,0.0,390,0,0,0,0,15,19,5
15,0.0,390,0,0,0,0,9,3,7
4,,390,0,0,0,0,4,0,11
5,0.0,390,0,0,0,0,3,1,21
4,,390,0,0,0,0,4,0,24
2,,391,0,0,0,0,2,0,4
9,0.0,391,0,0,0,0,7,1,9
5,0.0,391,0,0,0,0,3,1,9
3,,391,0,0,0,0,3,0,10
5,0.0,391,0,0,0,0,3,1,11
91,0.0,391,0,0,0,0,7,42,16
30,0.0,392,0,0,0,0,22,4,1
14,,392,0,0,0,0,14,0,12
14,,393,0,0,0,0,14,0,3
3,,394,0,0,0,0,3,0,3
2,,394,0,0,0,0,2,0,5
14,,394,0,0,0,0,14,0,6
23,0.0,394,0,0,0,0,19,2,15
9,,394,0,0,0,0,9,0,15
6,,394,0,0,0,0,6,0,15
3,,394,0,0,0,0,3,0,19
5,0.0,394,0,0,0,0,3,1,23
3,,394,0,0,0,0,3,0,25
33,0.0,395,0,0,0,0,19,7,3
4,,395,0,0,0,0,4,0,3
7,,395,0,0,0,0,7,0,4
14,,395,0,0,0,0,14,0,17
7,,395,0,0,0,0,7,0,21
4,,395,0,0,0,0,4,0,24
7,0.0,396,0,0,0,0,5,1,3
3,,396,0,0,0,0,3,0,3
3,,396,0,0,0,0,3,0,3
8,,396,0,0,0,0,8,0,15
62,0.0,396,0,0,0,0,26,18,17
9,,396,0,0,0,0,9,0,21
62,0.0,396,0,0,0,0,26,18,22
8,,397,0,0,0,0,8,0,1
8,,397,0,0,0,0,8,0,8
92,,397,0,0,0,0,8,42,10
8,,397,0,0,0,0,8,0,10
2,,397,0,0,0,0,2,0,10
27,0.0,397,0,0,0,0,23,2,11
92,,397,0,0,0,0,8,42,13
92,,397,0,0,0,0,8,42,24
92,,397,0,0,0,0,8,42,25
2,,398,0,0,0,0,2,0,5
2,,398,0,0,0,0,2,0,9
13,0.0,398,0,0,0,0,11,1,22
2,,398,0,0,0,0,2,0,22
16,0.0,398,0,0,0,0,14,1,24
11,,399,0,0,0,0,11,0,12
35,0.0,399,0,0,0,0,23,6,26
19,0.0,400,0,0,0,0,11,4,2
33,0.0,400,0,0,0,0,21,6,3
19,0.0,400,0,0,0,0,17,1,7
16,0.0,400,0,0,0,0,14,1,10
19,0.0,400,0,0,0,0,11,4,15
8,,400,0,0,0,0,8,0,18
16,0.0,400,0,0,0,0,14,1,20
49,0.0,400,0,0,0,0,25,12,23
19,0.0,400,0,0,0,0,11,4,24
